"Source","Target","Citation.Count","Source.Type","Source.Year"
29396373,23446348,0,"Paper",2018
29396373,28860123,0,"Paper",2018
29396373,28798046,0,"Paper",2018
29396373,28794202,0,"Paper",2018
29396373,22319583,0,"Paper",2018
29396373,27958373,0,"Paper",2018
29396373,28344080,0,"Paper",2018
29396373,24609083,0,"Paper",2018
29396373,26541409,0,"Paper",2018
29396373,26211738,0,"Paper",2018
29396373,25404635,0,"Paper",2018
29396373,23249747,0,"Paper",2018
29396373,23446346,0,"Paper",2018
29396373,26657152,0,"Paper",2018
29396373,24865493,0,"Paper",2018
29396373,25749389,0,"Paper",2018
29396373,25070500,0,"Paper",2018
29396373,26861625,0,"Paper",2018
29393503,29393503,0,"Paper",2018
29391755,29391755,0,"Paper",2018
29391755,26845359,0,"Paper",2018
29391755,26802132,0,"Paper",2018
29391755,28412345,0,"Paper",2018
29391755,27050392,0,"Paper",2018
29391755,27929395,0,"Paper",2018
29391755,27058418,0,"Paper",2018
29391755,26211738,0,"Paper",2018
29391755,26931159,0,"Paper",2018
29391755,23446346,0,"Paper",2018
29391755,28079129,0,"Paper",2018
29391755,26669964,0,"Paper",2018
29391755,25234927,0,"Paper",2018
29387227,29387227,0,"Paper",2018
29387227,27158380,0,"Paper",2018
29387227,27642589,0,"Paper",2018
29387227,27829232,0,"Paper",2018
29387227,27613831,0,"Paper",2018
29387227,26884878,0,"Paper",2018
29387227,27258521,0,"Paper",2018
29387227,25689795,0,"Paper",2018
29387227,26600397,0,"Paper",2018
29387227,23446348,0,"Paper",2018
29387227,24014594,0,"Paper",2018
29387227,27391479,0,"Paper",2018
29387227,22319583,0,"Paper",2018
29387227,27892494,0,"Paper",2018
29387227,27058418,0,"Paper",2018
29387227,28081541,0,"Paper",2018
29387227,27363013,0,"Paper",2018
29387227,27465405,0,"Paper",2018
29387227,24339831,0,"Paper",2018
29387227,28343871,0,"Paper",2018
29387227,28211215,0,"Paper",2018
29387227,28103507,0,"Paper",2018
29387227,27298156,0,"Paper",2018
29387227,28089832,0,"Paper",2018
29387227,23249747,0,"Paper",2018
29387227,28484086,0,"Paper",2018
29387227,27119352,0,"Paper",2018
29387227,27484176,0,"Paper",2018
29387227,23446346,0,"Paper",2018
29387227,27097056,0,"Paper",2018
29387227,25973291,0,"Paper",2018
29387227,28130019,0,"Paper",2018
29387227,22345560,0,"Paper",2018
29387227,28342987,0,"Paper",2018
29387227,26873924,0,"Paper",2018
29387227,28346469,0,"Paper",2018
29387227,27614453,0,"Paper",2018
29387227,28938566,0,"Paper",2018
29387227,25749389,0,"Paper",2018
29387227,25070500,0,"Paper",2018
29387208,29387208,0,"Paper",2018
29387208,27158380,0,"Paper",2018
29387208,24811520,0,"Paper",2018
29387208,24297251,0,"Paper",2018
29387208,27642589,0,"Paper",2018
29387208,27829232,0,"Paper",2018
29387208,26052092,0,"Paper",2018
29387208,26138677,0,"Paper",2018
29387208,27613831,0,"Paper",2018
29387208,27050392,0,"Paper",2018
29387208,25921068,0,"Paper",2018
29387208,25583365,0,"Paper",2018
29387208,28358055,0,"Paper",2018
29387208,26884878,0,"Paper",2018
29387208,27258521,0,"Paper",2018
29387208,25689795,0,"Paper",2018
29387208,22140119,0,"Paper",2018
29387208,26600397,0,"Paper",2018
29387208,25728652,0,"Paper",2018
29387208,23446348,0,"Paper",2018
29387208,28766295,0,"Paper",2018
29387208,25482951,0,"Paper",2018
29387208,26230526,0,"Paper",2018
29387208,25558066,0,"Paper",2018
29387208,23931592,0,"Paper",2018
29387208,25746834,0,"Paper",2018
29387208,22319583,0,"Paper",2018
29387208,27892494,0,"Paper",2018
29387208,25376581,0,"Paper",2018
29387208,25624062,0,"Paper",2018
29387208,26485708,0,"Paper",2018
29387208,24609083,0,"Paper",2018
29387208,25768908,0,"Paper",2018
29387208,27465405,0,"Paper",2018
29387208,24039610,0,"Paper",2018
29387208,24339831,0,"Paper",2018
29387208,25404635,0,"Paper",2018
29387208,27886165,0,"Paper",2018
29387208,23249747,0,"Paper",2018
29387208,27752108,0,"Paper",2018
29387208,27119352,0,"Paper",2018
29387208,27484176,0,"Paper",2018
29387208,23446346,0,"Paper",2018
29387208,25242144,0,"Paper",2018
29387208,26657152,0,"Paper",2018
29387208,26669964,0,"Paper",2018
29387208,27614453,0,"Paper",2018
29387208,25242744,0,"Paper",2018
29387208,25234927,0,"Paper",2018
29387208,24865493,0,"Paper",2018
29387208,25749389,0,"Paper",2018
29387208,25070500,0,"Paper",2018
29387208,26472973,0,"Paper",2018
29387208,26861625,0,"Paper",2018
29387208,26450965,0,"Paper",2018
29387208,25544350,0,"Paper",2018
29386015,29386015,0,"Paper",2018
29386015,24297251,0,"Paper",2018
29386015,27642589,0,"Paper",2018
29386015,26052092,0,"Paper",2018
29386015,27050392,0,"Paper",2018
29386015,23446348,0,"Paper",2018
29386015,29330104,0,"Paper",2018
29386015,27391479,0,"Paper",2018
29386015,28535767,0,"Paper",2018
29386015,28636993,0,"Paper",2018
29386015,27484176,0,"Paper",2018
29386015,23446346,0,"Paper",2018
29386015,25973291,0,"Paper",2018
29386015,26649774,0,"Paper",2018
29386015,26669964,0,"Paper",2018
29386015,27671698,0,"Paper",2018
29386015,25749389,0,"Paper",2018
29385530,29385530,0,"Paper",2018
29385530,26450910,0,"Paper",2018
29385530,28219405,0,"Paper",2018
29385530,24811520,0,"Paper",2018
29385530,26138677,0,"Paper",2018
29385530,26442529,0,"Paper",2018
29385530,27050392,0,"Paper",2018
29385530,25921068,0,"Paper",2018
29385530,25583365,0,"Paper",2018
29385530,23446348,0,"Paper",2018
29385530,26848835,0,"Paper",2018
29385530,25543144,0,"Paper",2018
29385530,26230526,0,"Paper",2018
29385530,25558066,0,"Paper",2018
29385530,25281217,0,"Paper",2018
29385530,25746834,0,"Paper",2018
29385530,22319583,0,"Paper",2018
29385530,26076956,0,"Paper",2018
29385530,24609083,0,"Paper",2018
29385530,26541409,0,"Paper",2018
29385530,25768908,0,"Paper",2018
29385530,24039610,0,"Paper",2018
29385530,28103507,0,"Paper",2018
29385530,27047251,0,"Paper",2018
29385530,27050930,0,"Paper",2018
29385530,23249747,0,"Paper",2018
29385530,27365365,0,"Paper",2018
29385530,23446346,0,"Paper",2018
29385530,25242144,0,"Paper",2018
29385530,25053845,0,"Paper",2018
29385530,28594838,0,"Paper",2018
29385530,28249903,0,"Paper",2018
29385530,25544350,0,"Paper",2018
29385530,26657152,0,"Paper",2018
29385530,27958329,0,"Paper",2018
29385530,25242744,0,"Paper",2018
29385530,24865493,0,"Paper",2018
29385530,25070500,0,"Paper",2018
29385530,25449546,0,"Paper",2018
29385530,25714049,0,"Paper",2018
29383123,29383123,0,"Paper",2017
29383123,28687357,0,"Paper",2017
29383123,27740630,0,"Paper",2017
29383123,28424426,0,"Paper",2017
29383123,28571741,0,"Paper",2017
29383123,27929395,0,"Paper",2017
29383123,28062277,0,"Paper",2017
29383123,27903978,0,"Paper",2017
29383123,28685964,0,"Paper",2017
29383123,28255427,0,"Paper",2017
29383123,28520103,0,"Paper",2017
29383123,28695772,0,"Paper",2017
29383123,28710406,0,"Paper",2017
29383123,29069868,0,"Paper",2017
29383123,27450756,0,"Paper",2017
29383123,28608528,0,"Paper",2017
29383123,28143578,0,"Paper",2017
29383123,27614453,0,"Paper",2017
29383123,27619342,0,"Paper",2017
29382906,29382906,0,"Paper",2018
29382906,25216773,0,"Paper",2018
29378234,29378234,0,"Paper",2018
29377327,29377327,0,"Paper",2018
29372377,29372377,0,"Paper",2018
29372377,28485684,0,"Paper",2018
29372377,28774651,0,"Paper",2018
29372377,28860123,0,"Paper",2018
29372377,28794202,0,"Paper",2018
29372377,28634583,0,"Paper",2018
29372377,28707774,0,"Paper",2018
29372377,28903484,0,"Paper",2018
29372377,28695772,0,"Paper",2018
29372377,28765045,0,"Paper",2018
29372377,28831102,0,"Paper",2018
29372377,28946214,0,"Paper",2018
29372377,28803498,0,"Paper",2018
29372377,28824721,0,"Paper",2018
29372377,28839467,0,"Paper",2018
29372377,28893265,0,"Paper",2018
29372377,28933584,0,"Paper",2018
29371930,29371930,0,"Paper",2017
29371930,26450910,0,"Paper",2017
29371930,26464523,0,"Paper",2017
29371930,28727484,0,"Paper",2017
29371930,28424426,0,"Paper",2017
29371930,28795385,0,"Paper",2017
29371930,22140119,0,"Paper",2017
29371930,28571741,0,"Paper",2017
29371930,23446348,0,"Paper",2017
29371930,24014594,0,"Paper",2017
29371930,28404936,0,"Paper",2017
29371930,25873049,0,"Paper",2017
29371930,28282919,0,"Paper",2017
29371930,26541409,0,"Paper",2017
29371930,28685964,0,"Paper",2017
29371930,26931159,0,"Paper",2017
29371930,28789596,0,"Paper",2017
29371930,23446346,0,"Paper",2017
29371930,25973291,0,"Paper",2017
29371930,28130019,0,"Paper",2017
29371930,28575165,0,"Paper",2017
29371930,28249903,0,"Paper",2017
29371930,25070500,0,"Paper",2017
29371930,28278047,0,"Paper",2017
29366790,29366790,0,"Paper",2018
29364478,29364478,0,"Paper",2018
29363420,29363420,0,"Paper",2018
29363420,26138677,0,"Paper",2018
29363420,27050392,0,"Paper",2018
29363420,25921068,0,"Paper",2018
29363420,25583365,0,"Paper",2018
29363420,25728652,0,"Paper",2018
29363420,27315811,0,"Paper",2018
29363420,26556385,0,"Paper",2018
29363420,23446348,0,"Paper",2018
29363420,22319583,0,"Paper",2018
29363420,26660425,0,"Paper",2018
29363420,25376581,0,"Paper",2018
29363420,25624062,0,"Paper",2018
29363420,26485708,0,"Paper",2018
29363420,25768908,0,"Paper",2018
29363420,24039610,0,"Paper",2018
29363420,25690898,0,"Paper",2018
29363420,26377962,0,"Paper",2018
29363420,23249747,0,"Paper",2018
29363420,27365365,0,"Paper",2018
29363420,23446346,0,"Paper",2018
29363420,27050930,0,"Paper",2018
29363420,26873924,0,"Paper",2018
29363420,25242744,0,"Paper",2018
29363420,25234927,0,"Paper",2018
29363420,25070500,0,"Paper",2018
29363420,26450965,0,"Paper",2018
29363420,25714049,0,"Paper",2018
29363043,29363043,0,"Paper",2018
29363043,23446348,0,"Paper",2018
29363043,22319583,0,"Paper",2018
29363043,24609083,0,"Paper",2018
29363043,23249747,0,"Paper",2018
29363043,23446346,0,"Paper",2018
29363043,25242144,0,"Paper",2018
29363043,25544350,0,"Paper",2018
29363043,27246710,0,"Paper",2018
29361817,29361817,0,"Paper",2018
29361817,28493512,0,"Paper",2018
29361817,28279183,0,"Paper",2018
29361817,28744405,0,"Paper",2018
29361817,24014594,0,"Paper",2018
29361817,25746834,0,"Paper",2018
29361817,27058418,0,"Paper",2018
29361817,29044517,0,"Paper",2018
29361817,28081541,0,"Paper",2018
29361817,27903978,0,"Paper",2018
29361817,29042195,0,"Paper",2018
29361817,28343871,0,"Paper",2018
29361817,28003761,0,"Paper",2018
29361817,28520103,0,"Paper",2018
29361817,27484176,0,"Paper",2018
29361817,25973291,0,"Paper",2018
29361817,28977896,0,"Paper",2018
29361817,28974900,0,"Paper",2018
29361817,28938566,0,"Paper",2018
29361817,28933584,0,"Paper",2018
29360436,29360436,0,"Paper",2018
29359036,29359036,0,"Paper",2018
29359036,26138677,0,"Paper",2018
29359036,25921068,0,"Paper",2018
29359036,23446348,0,"Paper",2018
29359036,26848835,0,"Paper",2018
29359036,25543144,0,"Paper",2018
29359036,28842720,0,"Paper",2018
29359036,22319583,0,"Paper",2018
29359036,26660425,0,"Paper",2018
29359036,26485708,0,"Paper",2018
29359036,24039610,0,"Paper",2018
29359036,25404635,0,"Paper",2018
29359036,28535767,0,"Paper",2018
29359036,27510448,0,"Paper",2018
29359036,23249747,0,"Paper",2018
29359036,25714049,0,"Paper",2018
29357973,29357973,0,"Paper",2018
29357973,28969099,0,"Paper",2018
29357973,28219405,0,"Paper",2018
29357973,28687357,0,"Paper",2018
29357973,27642589,0,"Paper",2018
29357973,27986464,0,"Paper",2018
29357973,27613831,0,"Paper",2018
29357973,28424426,0,"Paper",2018
29357973,27050392,0,"Paper",2018
29357973,25689795,0,"Paper",2018
29357973,23446348,0,"Paper",2018
29357973,24014594,0,"Paper",2018
29357973,28971903,0,"Paper",2018
29357973,25558066,0,"Paper",2018
29357973,28444238,0,"Paper",2018
29357973,22319583,0,"Paper",2018
29357973,27058418,0,"Paper",2018
29357973,28344080,0,"Paper",2018
29357973,28892615,0,"Paper",2018
29357973,28282919,0,"Paper",2018
29357973,28081541,0,"Paper",2018
29357973,25768908,0,"Paper",2018
29357973,28685964,0,"Paper",2018
29357973,28738961,0,"Paper",2018
29357973,27040497,0,"Paper",2018
29357973,28343871,0,"Paper",2018
29357973,28003761,0,"Paper",2018
29357973,28520103,0,"Paper",2018
29357973,28860123,0,"Paper",2018
29357973,28211215,0,"Paper",2018
29357973,28958934,0,"Paper",2018
29357973,28710406,0,"Paper",2018
29357973,27510448,0,"Paper",2018
29357973,28281539,0,"Paper",2018
29357973,23249747,0,"Paper",2018
29357973,27752108,0,"Paper",2018
29357973,28636993,0,"Paper",2018
29357973,27365365,0,"Paper",2018
29357973,27484176,0,"Paper",2018
29357973,23446346,0,"Paper",2018
29357973,27535639,0,"Paper",2018
29357973,29207642,0,"Paper",2018
29357973,25242144,0,"Paper",2018
29357973,28130019,0,"Paper",2018
29357973,28249903,0,"Paper",2018
29357973,28803498,0,"Paper",2018
29357973,29223555,0,"Paper",2018
29357973,28608528,0,"Paper",2018
29357973,27255916,0,"Paper",2018
29357973,28977896,0,"Paper",2018
29357973,27796758,0,"Paper",2018
29357973,28410211,0,"Paper",2018
29357973,29241190,0,"Paper",2018
29357973,25242744,0,"Paper",2018
29357973,28938566,0,"Paper",2018
29357973,28514762,0,"Paper",2018
29357973,28893265,0,"Paper",2018
29357973,25749389,0,"Paper",2018
29357973,28933584,0,"Paper",2018
29357973,28278047,0,"Paper",2018
29357736,29357736,0,"Paper",2018
29349062,29349062,0,"Paper",2017
29349062,28443463,0,"Paper",2017
29349062,27158380,0,"Paper",2017
29349062,24811520,0,"Paper",2017
29349062,26758031,0,"Paper",2017
29349062,24297251,0,"Paper",2017
29349062,26802132,0,"Paper",2017
29349062,27642589,0,"Paper",2017
29349062,27986464,0,"Paper",2017
29349062,26138677,0,"Paper",2017
29349062,26442529,0,"Paper",2017
29349062,27613831,0,"Paper",2017
29349062,28424426,0,"Paper",2017
29349062,27050392,0,"Paper",2017
29349062,28744405,0,"Paper",2017
29349062,25921068,0,"Paper",2017
29349062,25583365,0,"Paper",2017
29349062,26884878,0,"Paper",2017
29349062,27258521,0,"Paper",2017
29349062,25689795,0,"Paper",2017
29349062,26600397,0,"Paper",2017
29349062,26556385,0,"Paper",2017
29349062,23446348,0,"Paper",2017
29349062,28219405,0,"Paper",2017
29349062,26057830,0,"Paper",2017
29349062,24014594,0,"Paper",2017
29349062,26848835,0,"Paper",2017
29349062,28794202,0,"Paper",2017
29349062,25543144,0,"Paper",2017
29349062,26230526,0,"Paper",2017
29349062,27391479,0,"Paper",2017
29349062,25558066,0,"Paper",2017
29349062,25281217,0,"Paper",2017
29349062,28656881,0,"Paper",2017
29349062,24427167,0,"Paper",2017
29349062,27725737,0,"Paper",2017
29349062,22319583,0,"Paper",2017
29349062,27058418,0,"Paper",2017
29349062,28344080,0,"Paper",2017
29349062,26076956,0,"Paper",2017
29349062,25376581,0,"Paper",2017
29349062,28707774,0,"Paper",2017
29349062,25624062,0,"Paper",2017
29349062,27429839,0,"Paper",2017
29349062,28206972,0,"Paper",2017
29349062,26485708,0,"Paper",2017
29349062,28081541,0,"Paper",2017
29349062,28368401,0,"Paper",2017
29349062,24609083,0,"Paper",2017
29349062,29028266,0,"Paper",2017
29349062,25768908,0,"Paper",2017
29349062,27363013,0,"Paper",2017
29349062,20802226,0,"Paper",2017
29349062,27903978,0,"Paper",2017
29349062,28349836,0,"Paper",2017
29349062,24039610,0,"Paper",2017
29349062,24339831,0,"Paper",2017
29349062,25404635,0,"Paper",2017
29349062,27040497,0,"Paper",2017
29349062,28343871,0,"Paper",2017
29349062,24512684,0,"Paper",2017
29349062,28003761,0,"Paper",2017
29349062,28618205,0,"Paper",2017
29349062,27886165,0,"Paper",2017
29349062,28211215,0,"Paper",2017
29349062,26931159,0,"Paper",2017
29349062,28281539,0,"Paper",2017
29349062,23249747,0,"Paper",2017
29349062,27752108,0,"Paper",2017
29349062,28789596,0,"Paper",2017
29349062,27365365,0,"Paper",2017
29349062,27484176,0,"Paper",2017
29349062,23446346,0,"Paper",2017
29349062,25242144,0,"Paper",2017
29349062,28130019,0,"Paper",2017
29349062,28594838,0,"Paper",2017
29349062,28657541,0,"Paper",2017
29349062,28639908,0,"Paper",2017
29349062,26657152,0,"Paper",2017
29349062,26873924,0,"Paper",2017
29349062,26669964,0,"Paper",2017
29349062,28174233,0,"Paper",2017
29349062,28143578,0,"Paper",2017
29349062,27246710,0,"Paper",2017
29349062,28410211,0,"Paper",2017
29349062,27614453,0,"Paper",2017
29349062,25242744,0,"Paper",2017
29349062,27449861,0,"Paper",2017
29349062,25234927,0,"Paper",2017
29349062,28938566,0,"Paper",2017
29349062,26590255,0,"Paper",2017
29349062,28344082,0,"Paper",2017
29349062,21964070,0,"Paper",2017
29349062,25749389,0,"Paper",2017
29349062,25070500,0,"Paper",2017
29349062,25449546,0,"Paper",2017
29349062,26861625,0,"Paper",2017
29349062,26450965,0,"Paper",2017
29349062,27543790,0,"Paper",2017
29349062,25544350,0,"Paper",2017
29349062,25714049,0,"Paper",2017
29344130,29344130,0,"Paper",2017
29344130,24811520,0,"Paper",2017
29344130,26138677,0,"Paper",2017
29344130,26884878,0,"Paper",2017
29344130,27258521,0,"Paper",2017
29344130,25689795,0,"Paper",2017
29344130,26600397,0,"Paper",2017
29344130,26556385,0,"Paper",2017
29344130,23446348,0,"Paper",2017
29344130,24014594,0,"Paper",2017
29344130,25543144,0,"Paper",2017
29344130,27391479,0,"Paper",2017
29344130,25558066,0,"Paper",2017
29344130,25624062,0,"Paper",2017
29344130,24609083,0,"Paper",2017
29344130,26541409,0,"Paper",2017
29344130,25768908,0,"Paper",2017
29344130,27465405,0,"Paper",2017
29344130,24039610,0,"Paper",2017
29344130,24339831,0,"Paper",2017
29344130,23249747,0,"Paper",2017
29344130,27365365,0,"Paper",2017
29344130,23446346,0,"Paper",2017
29344130,25242144,0,"Paper",2017
29344130,26873924,0,"Paper",2017
29344130,26669964,0,"Paper",2017
29344130,25242744,0,"Paper",2017
29344130,25234927,0,"Paper",2017
29344130,26590255,0,"Paper",2017
29344130,21964070,0,"Paper",2017
29344130,25749389,0,"Paper",2017
29344130,26450965,0,"Paper",2017
29344130,25714049,0,"Paper",2017
29343848,29343848,0,"Paper",2018
29343848,27986464,0,"Paper",2018
29343848,26600397,0,"Paper",2018
29343848,23446348,0,"Paper",2018
29343848,27725737,0,"Paper",2018
29343848,28344080,0,"Paper",2018
29343848,25404635,0,"Paper",2018
29343848,27040497,0,"Paper",2018
29343848,28281539,0,"Paper",2018
29343848,23249747,0,"Paper",2018
29343848,23446346,0,"Paper",2018
29343848,26873924,0,"Paper",2018
29343848,25234927,0,"Paper",2018
29343848,28344082,0,"Paper",2018
29343848,25253891,0,"Paper",2018
29343848,26861625,0,"Paper",2018
29343848,25714049,0,"Paper",2018
29343508,29343508,0,"Paper",2018
29343508,26802132,0,"Paper",2018
29343508,27050392,0,"Paper",2018
29343508,23446348,0,"Paper",2018
29343508,24014594,0,"Paper",2018
29343508,28798046,0,"Paper",2018
29343508,28080204,0,"Paper",2018
29343508,28368401,0,"Paper",2018
29343508,25768908,0,"Paper",2018
29343508,28520103,0,"Paper",2018
29343508,23249747,0,"Paper",2018
29343508,23446346,0,"Paper",2018
29343508,27255916,0,"Paper",2018
29343508,25242744,0,"Paper",2018
29343508,25070500,0,"Paper",2018
29343298,29343298,0,"Paper",2018
29343298,25259915,0,"Paper",2018
29343298,26201400,0,"Paper",2018
29343298,24811520,0,"Paper",2018
29343298,26802132,0,"Paper",2018
29343298,27606420,0,"Paper",2018
29343298,26846540,0,"Paper",2018
29343298,25728652,0,"Paper",2018
29343298,27315811,0,"Paper",2018
29343298,27982727,0,"Paper",2018
29343298,28095716,0,"Paper",2018
29343298,23446348,0,"Paper",2018
29343298,26057830,0,"Paper",2018
29343298,26848835,0,"Paper",2018
29343298,25543144,0,"Paper",2018
29343298,26230526,0,"Paper",2018
29343298,25558066,0,"Paper",2018
29343298,25746834,0,"Paper",2018
29343298,22319583,0,"Paper",2018
29343298,28644873,0,"Paper",2018
29343298,27958373,0,"Paper",2018
29343298,28344080,0,"Paper",2018
29343298,25624062,0,"Paper",2018
29343298,26485708,0,"Paper",2018
29343298,25768908,0,"Paper",2018
29343298,24039610,0,"Paper",2018
29343298,27092176,0,"Paper",2018
29343298,28281539,0,"Paper",2018
29343298,23249747,0,"Paper",2018
29343298,26349458,0,"Paper",2018
29343298,27119352,0,"Paper",2018
29343298,23446346,0,"Paper",2018
29343298,25973291,0,"Paper",2018
29343298,25242144,0,"Paper",2018
29343298,27050930,0,"Paper",2018
29343298,26553571,0,"Paper",2018
29343298,27246710,0,"Paper",2018
29343298,25242744,0,"Paper",2018
29343298,27449861,0,"Paper",2018
29343298,27671698,0,"Paper",2018
29343298,27373735,0,"Paper",2018
29343298,25234927,0,"Paper",2018
29343298,28344082,0,"Paper",2018
29343298,25070500,0,"Paper",2018
29343298,25449546,0,"Paper",2018
29343298,25714049,0,"Paper",2018
29340026,29340026,0,"Paper",2017
29340026,24811520,0,"Paper",2017
29340026,27829232,0,"Paper",2017
29340026,26052092,0,"Paper",2017
29340026,26138677,0,"Paper",2017
29340026,25583365,0,"Paper",2017
29340026,26874353,0,"Paper",2017
29340026,23446348,0,"Paper",2017
29340026,25746834,0,"Paper",2017
29340026,26076956,0,"Paper",2017
29340026,26541409,0,"Paper",2017
29340026,20802226,0,"Paper",2017
29340026,26657634,0,"Paper",2017
29340026,23249747,0,"Paper",2017
29340026,27119352,0,"Paper",2017
29340026,28594838,0,"Paper",2017
29340026,26873924,0,"Paper",2017
29340026,25242744,0,"Paper",2017
29340026,25544350,0,"Paper",2017
29337065,29337065,0,"Paper",2018
29337055,29337055,0,"Paper",2018
29335913,29335913,0,"Paper",2018
29335913,24297251,0,"Paper",2018
29335913,26138677,0,"Paper",2018
29335913,26945092,0,"Paper",2018
29335913,26211738,0,"Paper",2018
29335913,26856880,0,"Paper",2018
29335913,23446346,0,"Paper",2018
29335913,26649774,0,"Paper",2018
29334789,29334789,0,"Paper",2018
29334253,29334253,0,"Paper",2018
29333615,29333615,0,"Paper",2018
29330104,29330104,0,"Paper",2018
29327503,29327503,0,"Paper",2018
29327503,24811520,0,"Paper",2018
29327503,26052092,0,"Paper",2018
29327503,28322921,0,"Paper",2018
29327503,27929395,0,"Paper",2018
29327503,24427167,0,"Paper",2018
29327503,28296235,0,"Paper",2018
29327503,28344080,0,"Paper",2018
29327503,28080204,0,"Paper",2018
29327503,28520103,0,"Paper",2018
29327503,26931159,0,"Paper",2018
29327503,28281539,0,"Paper",2018
29327503,23446346,0,"Paper",2018
29327503,28824721,0,"Paper",2018
29327503,27246710,0,"Paper",2018
29327503,27671698,0,"Paper",2018
29327503,28344082,0,"Paper",2018
29327503,25449546,0,"Paper",2018
29322452,29322452,0,"Paper",2018
29322450,29322450,0,"Paper",2018
29322448,29322448,0,"Paper",2018
29322447,29322447,0,"Paper",2018
29322446,29322446,0,"Paper",2018
29322445,29322445,0,"Paper",2018
29322444,29322444,0,"Paper",2018
29322443,29322443,0,"Paper",2018
29322442,29322442,0,"Paper",2018
29322441,29322441,0,"Paper",2018
29322440,29322440,0,"Paper",2018
29322438,29322438,0,"Paper",2018
29322438,25583365,0,"Paper",2018
29322438,23446348,0,"Paper",2018
29322438,25558066,0,"Paper",2018
29322438,22319583,0,"Paper",2018
29322438,27892494,0,"Paper",2018
29322438,26076956,0,"Paper",2018
29322438,24609083,0,"Paper",2018
29322438,24039610,0,"Paper",2018
29322438,27878987,0,"Paper",2018
29322438,23249747,0,"Paper",2018
29322438,25242144,0,"Paper",2018
29322438,27685607,0,"Paper",2018
29322438,25544350,0,"Paper",2018
29322438,27958329,0,"Paper",2018
29322438,26873924,0,"Paper",2018
29322438,25242744,0,"Paper",2018
29322438,25234927,0,"Paper",2018
29322438,26204923,0,"Paper",2018
29322438,26450965,0,"Paper",2018
29322438,25921068,0,"Paper",2018
29322438,27543790,0,"Paper",2018
29312749,29312749,0,"Paper",2017
29312749,27539542,0,"Paper",2017
29312749,26802132,0,"Paper",2017
29312749,27642589,0,"Paper",2017
29312749,26052092,0,"Paper",2017
29312749,26138677,0,"Paper",2017
29312749,26846540,0,"Paper",2017
29312749,27982734,0,"Paper",2017
29312749,26874353,0,"Paper",2017
29312749,27588005,0,"Paper",2017
29312749,26945092,0,"Paper",2017
29312749,27617908,0,"Paper",2017
29312749,23446348,0,"Paper",2017
29312749,24014594,0,"Paper",2017
29312749,27531932,0,"Paper",2017
29312749,25558066,0,"Paper",2017
29312749,22319583,0,"Paper",2017
29312749,25376581,0,"Paper",2017
29312749,26031810,0,"Paper",2017
29312749,26194134,0,"Paper",2017
29312749,25768908,0,"Paper",2017
29312749,27878383,0,"Paper",2017
29312749,27476877,0,"Paper",2017
29312749,27465405,0,"Paper",2017
29312749,28082450,0,"Paper",2017
29312749,24039610,0,"Paper",2017
29312749,26211738,0,"Paper",2017
29312749,27040497,0,"Paper",2017
29312749,28343871,0,"Paper",2017
29312749,27558238,0,"Paper",2017
29312749,28281539,0,"Paper",2017
29312749,23249747,0,"Paper",2017
29312749,27068474,0,"Paper",2017
29312749,27752108,0,"Paper",2017
29312749,27365365,0,"Paper",2017
29312749,23446346,0,"Paper",2017
29312749,25242144,0,"Paper",2017
29312749,28079129,0,"Paper",2017
29312749,26998750,0,"Paper",2017
29312749,28045102,0,"Paper",2017
29312749,28143578,0,"Paper",2017
29312749,27609688,0,"Paper",2017
29312749,27585562,0,"Paper",2017
29312749,25749389,0,"Paper",2017
29312749,25253891,0,"Paper",2017
29312749,25449546,0,"Paper",2017
29312749,27350239,0,"Paper",2017
29311805,29311805,0,"Paper",2017
29311805,26450910,0,"Paper",2017
29311805,25921068,0,"Paper",2017
29311805,28358055,0,"Paper",2017
29311805,23446348,0,"Paper",2017
29311805,29236709,0,"Paper",2017
29311805,28798046,0,"Paper",2017
29311805,28418376,0,"Paper",2017
29311805,24427167,0,"Paper",2017
29311805,22319583,0,"Paper",2017
29311805,28344080,0,"Paper",2017
29311805,24609083,0,"Paper",2017
29311805,26541409,0,"Paper",2017
29311805,25768908,0,"Paper",2017
29311805,27510448,0,"Paper",2017
29311805,23249747,0,"Paper",2017
29311805,27616979,0,"Paper",2017
29311805,29074849,0,"Paper",2017
29311805,23446346,0,"Paper",2017
29311805,25242144,0,"Paper",2017
29311805,27739534,0,"Paper",2017
29311805,28344082,0,"Paper",2017
29311805,27445124,0,"Paper",2017
29311805,25714049,0,"Paper",2017
29308784,29308784,0,"Paper",2018
29307994,29307994,0,"Paper",2017
29307994,26052092,0,"Paper",2017
29307994,26846540,0,"Paper",2017
29307994,27617908,0,"Paper",2017
29307994,25376581,0,"Paper",2017
29307994,28655641,0,"Paper",2017
29307994,27878383,0,"Paper",2017
29307994,24339831,0,"Paper",2017
29307994,23446346,0,"Paper",2017
29307994,27535639,0,"Paper",2017
29307994,28018143,0,"Paper",2017
29307994,28045102,0,"Paper",2017
29307994,28143578,0,"Paper",2017
29307994,25234927,0,"Paper",2017
29307994,25749389,0,"Paper",2017
29305974,29305974,0,"Paper",2018
29294267,29294267,0,"Paper",2017
29294205,29294205,0,"Paper",2018
29291016,29291016,0,"Paper",2017
29291016,25259915,0,"Paper",2017
29291016,26464523,0,"Paper",2017
29291016,28424426,0,"Paper",2017
